boro,street,RMSE,MAE,R2
BROOKLYN,BEDFORD AVENUE,0.73731405,0.64671993,-1.1278753280639648
BROOKLYN,BROADWAY,0.8951858,0.7769289,0.08139163255691528
BROOKLYN,14 AVENUE,0.5857992,0.40145165,0.7066560983657837
BROOKLYN,BROOKLYN QUEENS EXPRESSWAY,1.3712825,1.3209816,-67.69253540039062
BROOKLYN,BUSHWICK AVENUE,0.585396,0.47774875,0.34358376264572144
BROOKLYN,CHURCH AVENUE,0.5885607,0.5064668,0.31635361909866333
BROOKLYN,COLUMBIA STREET,0.62105316,0.466063,0.5817021727561951
BROOKLYN,CORTELYOU ROAD,0.5699648,0.4170394,0.5391072034835815
BROOKLYN,CROPSEY AVENUE,0.40339133,0.30336297,0.7178369164466858
BROOKLYN,CROPSEY AVENUE BRIDGE,0.4597074,0.36816898,0.7408466339111328
BROOKLYN,DEKALB AVENUE,1.1238955,1.0589926,-19.084150314331055
BROOKLYN,EMMONS AVENUE,1.0035275,0.6931488,0.23071926832199097
BROOKLYN,FLATBUSH AVENUE,0.74370795,0.5970531,-0.036034226417541504
BROOKLYN,FLATLANDS AVENUE,0.59046656,0.44779795,0.6648857593536377
BROOKLYN,FLUSHING AVENUE,0.9653519,0.75800294,0.32334041595458984
BROOKLYN,FT HAMILTON PARKWAY,0.779201,0.70771784,-0.2128967046737671
BROOKLYN,FULTON STREET,1.2489092,1.0978112,-1.1438124179840088
BROOKLYN,GRAND STREET BRIDGE,0.6249591,0.42021766,0.6053410172462463
BROOKLYN,HAMILTON AVENUE BRIDGE,0.928002,0.8029219,0.1608855128288269
BROOKLYN,HICKS STREET,0.94537616,0.70164853,-0.024152517318725586
BROOKLYN,JACKIE ROBINSON PARKWAY,0.80881226,0.6181206,0.17065495252609253
BROOKLYN,JAMAICA AVENUE,0.47009045,0.3780035,0.7082278728485107
BROOKLYN,JJ BYRNE MEMORIAL BRIDGE,0.856788,0.69176805,0.0232122540473938
MANHATTAN,1 AVENUE,1.3564415,1.2835964,-6.101423740386963
MANHATTAN,10 AVENUE,0.90536225,0.86445147,-1.2439460754394531
MANHATTAN,LAFAYETTE STREET,0.790501,0.6762443,-0.0672769546508789
MANHATTAN,LEXINGTON AVENUE,0.781645,0.6937887,0.14563500881195068
MANHATTAN,MADISON AVENUE,0.6987267,0.62074786,0.07001954317092896
MANHATTAN,MADISON AVENUE BRIDGE,0.81530005,0.6026368,0.15483927726745605
MANHATTAN,MADISON STREET,0.69884014,0.5119262,0.29800736904144287
MANHATTAN,MANHATTAN AVENUE,0.6536037,0.4961904,0.5117432475090027
MANHATTAN,MANHATTAN BRIDGE,0.8339251,0.60966724,0.318712055683136
MANHATTAN,PARK AVENUE,1.0950408,0.67274666,-0.08032441139221191
MANHATTAN,WADSWORTH AVENUE,0.6196278,0.50898325,0.533812403678894
MANHATTAN,WEST 165 STREET,1.565794,1.2570577,-1.057319164276123
MANHATTAN,WEST 42 STREET,1.6182729,1.5786028,-62.221553802490234
MANHATTAN,WEST END AVENUE,0.8386532,0.69032294,-0.7449229955673218
MANHATTAN,YORK AVENUE,0.61288726,0.49446547,0.2961220145225525
MANHATTAN,5 AVENUE,0.6481132,0.4708515,0.3824272155761719
MANHATTAN,11 AVENUE,0.89736986,0.7704877,-1.6837868690490723
MANHATTAN,7 AVENUE,1.1983113,1.10826,0.004841148853302002
MANHATTAN,8 AVENUE,0.9735935,0.81536096,-0.7815808057785034
MANHATTAN,9 AVENUE,1.2848248,1.0777718,-0.4028815031051636
MANHATTAN,AMSTERDAM AVENUE,0.64203924,0.5359805,-0.05889761447906494
MANHATTAN,AUDUBON AVENUE,0.97479796,0.802641,-0.1915743350982666
MANHATTAN,AVENUE B,1.1732774,0.78562796,0.1416778564453125
