street,RMSE,MAE,R2
JJ BYRNE MEMORIAL BRIDGE,0.00025987404,0.00021053037,0.0
JUNCTION BOULEVARD,0.45716348,0.32612625,0.0
KINGS HIGHWAY,0.13881864,0.050519317,0.8325391411781311
KISSENA BOULEVARD,0.00015552106,0.00012861053,0.0
LAFAYETTE AVENUE,0.04668337,0.012383571,-0.00693058967590332
LAFAYETTE STREET,0.00018529595,0.00012845035,0.0
LEXINGTON AVENUE,0.068680204,0.04027328,0.921532392501831
LIBERTY AVENUE,0.03674143,0.036674898,0.0
LINDEN BOULEVARD,0.11792556,0.03245203,0.9110091924667358
LONG ISLAND EXPRESSWAY,0.0002553821,0.0002544754,0.0
LONGWOOD AVENUE,7.062493e-05,4.5200293e-05,0.0
MADISON AVENUE,0.02205498,0.017074145,0.991244375705719
MADISON AVENUE BRIDGE,0.00025350746,0.00019604541,0.0
MADISON STREET,0.000121556026,0.00010206875,0.0
MAIN STREET,0.008488616,0.008447322,0.0
MAJOR DEEGAN EXPRESSWAY,0.00015099254,0.00012033981,0.0
MANHATTAN AVENUE,0.00065286545,0.00052930356,0.0
MANHATTAN BRIDGE,0.00017601282,0.00014424349,0.0
MANOR ROAD,0.0022023886,0.0022000894,0.0
MARATHON PARKWAY,0.000156497,0.00014341639,0.0
MARTLING AVENUE,7.762395e-05,6.282677e-05,0.0
MEEKER AVENUE,0.17151685,0.0983445,0.8685316443443298
MERRICK BOULEVARD,7.178504e-05,6.6636996e-05,0.0
METROPOLITAN AVENUE,0.008966879,0.0089528505,0.0
MORNINGSIDE DRIVE,0.00018213133,0.00015583054,0.0
MYRTLE AVENUE,0.43904415,0.2408198,0.10012590885162354
NEPTUNE AVENUE,0.00016406868,0.00015883929,0.0
NEW YORK AVENUE,0.00012920723,8.621478e-05,0.0
NORTH CHANNEL BRIDGE,9.076406e-05,7.1672825e-05,0.0
NORTH CONDUIT AVENUE,0.00024277763,0.00016873832,0.0
NORTHERN BLVD,0.0003990542,0.00031028094,0.0
NORTHERN BOULEVARD,0.00015303105,0.00014068828,0.0
OCEAN AVENUE,0.022675062,0.02255479,0.0
OCEAN PARKWAY,0.0066195214,0.0058593987,0.0
OCEAN TERRACE,0.0001264649,0.00010739651,0.0
PARK AVENUE,0.46602172,0.34922528,-2.7535741329193115
PARK ROW,0.0030688446,0.0029545983,0.0
PARKSIDE AVENUE,0.044972267,0.04492172,0.0
PARSONS BOULEVARD,0.12791124,0.10049201,0.0
PELHAM BRIDGE,8.8558605e-05,7.391715e-05,0.0
PELHAM PARKWAY,0.00019460217,0.00018978592,0.0
PELHAM PARKWAY SOUTH,0.08169635,0.027491704,0.9733028411865234
PENNSYLVANIA AVENUE,0.00018502344,0.00016756503,0.0
PROSPECT AVENUE,0.0001813969,0.00015816279,0.0
PULASKI BRIDGE,5.3663327e-05,4.2936404e-05,0.0
QUEENS BLVD,0.4036834,0.30678108,-0.005236625671386719
QUEENS BOULEVARD,0.00018337916,0.0001795074,0.0
RALPH AVENUE,0.0022249972,0.0022173508,0.0
RANDALL AVENUE,5.5682387e-05,4.6701232e-05,0.0
REMSEN AVENUE,0.00013331865,9.535664e-05,0.0
RICHMOND AVENUE,0.0038690106,0.0037405468,0.0
RICHMOND ROAD,7.643052e-05,6.1882754e-05,0.0
RIKERS ISLAND BRIDGE,0.00018478614,0.00017037574,0.0
RIVER AVENUE,0.00038058666,0.0003800322,0.0
ROCKAWAY BEACH BOULEVARD,0.064291336,0.0042771045,-0.004427313804626465
ROCKAWAY BOULEVARD,0.29554024,0.25945324,-0.39752256870269775
ROCKLAND AVENUE,0.00014929195,0.00011613258,0.0
ROOSEVELT AVENUE,0.08825849,0.03871031,0.3751043677330017
ROOSEVELT AVENUE BRIDGE,4.7199497e-05,3.4517885e-05,0.0
SEAGIRT BOULEVARD,0.00028481087,0.0002539959,0.0
SEDGWICK AVENUE,0.009918593,0.009795782,0.0
SMITH STREET,0.013220991,0.013215057,0.0
SOUTH CONDUIT AVENUE,0.00030925075,0.00023274164,0.0
SOUTHERN BLVD,0.00014216757,0.000116308634,0.0
SOUTHERN BOULEVARD,0.00010806637,0.00010470169,0.0
STATE STREET,0.008899113,0.0066594877,0.0
STEINWAY STREET,0.00011410081,8.759622e-05,0.0
SUNRISE HIGHWAY,0.00011542208,8.1986414e-05,0.0
SURF AVENUE,0.00010178253,6.9350215e-05,0.0
SUTTER AVENUE,0.12793124,0.041312292,-2.1178863048553467
TODT HILL ROAD,8.956973e-05,7.755011e-05,0.0
TOMPKINS AVENUE,0.006312977,0.0062892926,0.0
UNION TURNPIKE,0.0005302857,0.0003899994,0.0
UTOPIA PARKWAY,9.707397e-05,9.160489e-05,0.0
VAN CORTLANDT PARK EAST,0.00013548242,0.00010058183,0.0
VERNON BOULEVARD,0.000118165684,8.852427e-05,0.0
VICTORY BOULEVARD,0.04907155,0.015252064,0.9727886915206909
WADSWORTH AVENUE,0.6011307,0.37150115,0.0
WASHINGTON AVENUE,0.00018770235,0.00017622946,0.0
WEBSTER AVENUE,0.00039778472,0.00039696446,0.0
WEST 125 STREET,0.0005898126,0.0005404629,0.0
WEST 165 STREET,8.667002e-05,6.961671e-05,0.0
WEST 29 STREET,0.0008832982,0.00084457546,0.0
WEST 42 STREET,0.019662268,0.0060653426,0.0
WEST 53 STREET,0.00085080956,0.00081695616,0.0
WEST END AVENUE,0.15297212,0.11222712,0.7385131120681763
WESTCHESTER AVENUE,7.59453e-05,6.26029e-05,0.0
WESTCHESTER AVENUE BRIDGE,0.00011655095,9.1755755e-05,0.0
WHITE PLAINS ROAD,0.039568726,0.009280009,0.9937288165092468
WOODHAVEN BOULEVARD,0.00012975183,0.00011998875,0.0
YORK AVENUE,6.8282236e-05,6.500423e-05,0.0
