street,RMSE,MAE,R2
PROSPECT AVENUE,149.65875213542824,100.28666736655039,0.2221267733019313
PULASKI BRIDGE,301.45882438334075,233.4518666656423,0.39766464198496765
QUEENS BLVD,242.33753402323677,156.41872653113472,0.5578387480777509
QUEENS BOULEVARD,353.82602910405564,222.7631788081374,0.2749300613489293
RALPH AVENUE,107.59937101352624,77.57023947151544,0.8066770853773417
RANDALL AVENUE,705.4357528805282,577.7666157567223,0.13144905491729475
REMSEN AVENUE,82.73252753257884,62.49241050321665,0.5947516145076903
RICHMOND AVENUE,311.4996833504769,223.72138916221826,0.8057502110697047
RICHMOND ROAD,219.92713007208235,155.35084633095553,0.47473599809860123
RIKERS ISLAND BRIDGE,163.47985381250805,119.7372203562301,0.21271094167207882
RIVER AVENUE,48.20420709699451,36.040106173072544,0.760731483264662
ROCKAWAY BEACH BOULEVARD,70.40259611455409,49.47647872765859,0.7637461705928258
ROCKAWAY BOULEVARD,302.71225352702874,187.12705746818992,0.8336716303299658
ROCKLAND AVENUE,123.19814544882708,84.22668002633488,0.7289696799948923
ROOSEVELT AVENUE,97.19321781200097,65.29276471215535,0.6591410403744518
ROOSEVELT AVENUE BRIDGE,114.7396894285634,76.01921777787551,0.7111525212579481
SEAGIRT BOULEVARD,207.74518448230097,145.63396036891132,0.5686890943617081
SEDGWICK AVENUE,102.23479079800686,74.21098556792994,0.5478554853136224
SMITH STREET,110.00950384844371,89.80424866021848,0.35714350865747213
SOUTH CONDUIT AVENUE,526.2362521613313,412.48818320155624,0.5221786597342112
SOUTHERN BLVD,59.88570748339677,47.333260996358376,0.5482317712309424
SOUTHERN BOULEVARD,297.52815065387205,206.49904073782304,0.2307633210547938
STATE STREET,131.96930634441398,100.79502520514923,0.3612348983729825
STEINWAY STREET,76.03514683463985,59.49724384815018,0.4714378124593195
SUNRISE HIGHWAY,358.19772914087923,256.04030539772725,0.7565248666058956
SURF AVENUE,97.36481231124354,68.82328921292735,0.6045369909225591
