street,R2,RMSE,MAE
WADSWORTH AVENUE,0.09055106535588153,71.19536109859301,42.997827696199806
WASHINGTON AVENUE,0.32197119533925755,142.0977975374844,109.7498203590741
WEBSTER AVENUE,0.2365836159809248,171.1741112489919,141.26601385287748
WEST 165 STREET,0.30958428868571364,215.9067244697983,147.9321756473444
WEST 42 STREET,0.37156529355666656,154.40971734339854,125.98517780532539
WEST END AVENUE,0.28624729006572136,151.7968861125003,124.48558405739271
WESTCHESTER AVENUE,0.29492646768227493,167.73003972695884,139.762601109434
WESTCHESTER AVENUE BRIDGE,0.261044756843815,222.0974525721032,178.9568733473848
WHITE PLAINS ROAD,0.3016269254722038,105.59074631779974,88.16392466536264
WOODHAVEN BOULEVARD,0.11484642307988391,489.8232326699689,403.54452423850876
YORK AVENUE,0.20577596419562938,230.658996262669,177.1875496191832
