Boro,street,RMSE,MAE,R2
BRONX,LAFAYETTE AVENUE,77.35960166797499,58.39451407340535,0.8064346294302784
BRONX,LONGWOOD AVENUE,79.45644965629634,59.50673870707667,0.5889762307986025
BRONX,MAJOR DEEGAN EXPRESSWAY,801.4034688593084,594.1409138997395,0.4710213563732406
BRONX,PELHAM BRIDGE,185.74683689366185,136.7986677080393,0.6709696690635034
BRONX,PELHAM PARKWAY,197.09051536132063,142.63954877711055,0.7696979970720323
BRONX,PELHAM PARKWAY SOUTH,61.605146066586656,46.450544310204776,0.8067896420864118
BRONX,PROSPECT AVENUE,46.03891787659398,35.19925848522114,0.7239208280155702
BRONX,RANDALL AVENUE,454.35766288280894,308.7215165130852,0.6396901975579359
BRONX,RIVER AVENUE,50.211851385135304,38.88278556328554,0.7403859814801939
BRONX,SEDGWICK AVENUE,93.58061228404,66.73897916807545,0.6211636828606957
BRONX,SOUTHERN BLVD,50.955881561369864,38.313718729085856,0.6729170131185105
BRONX,SOUTHERN BOULEVARD,169.51352573671537,114.11178995257048,0.7503034324265694
BRONX,VAN CORTLANDT PARK EAST,46.920288401798686,34.163401033932516,0.721381081471905
BRONX,WASHINGTON AVENUE,93.79455292385082,76.26490730285644,0.2601260060500221
BRONX,WEBSTER AVENUE,96.76365749049177,74.28644225090703,0.7311574149630715
BRONX,WESTCHESTER AVENUE,89.7185069622514,71.67346891024818,0.8222744987023469
BRONX,WESTCHESTER AVENUE BRIDGE,138.72030514278882,105.07879990797777,0.7399249098535038
BRONX,WHITE PLAINS ROAD,71.2450257241575,56.55126191353907,0.6448076238581042
BRONX,BEDFORD PARK BOULEVARD,44.950404186200196,34.76053750977036,0.7938660768011014
BRONX,BOSTON ROAD,219.16657259668074,132.39948004728774,0.665480885288736
BRONX,BROADWAY,119.63278443996806,92.19918746278996,0.6434149672939486
BRONX,BRONXWOOD AVENUE,37.61071784378094,27.094778846291934,0.8290181128390567
BRONX,BRUCKNER BOULEVARD,274.9727599385627,209.24974830334003,0.5990602234300593
BRONX,EAST 138 STREET,159.68143806581372,125.02149754115513,0.6395814308950871
BRONX,EAST 149 STREET,94.00773714169665,68.76414646945157,0.7719280452395672
BRONX,EAST 161 STREET,104.07317578965548,77.06444954571856,0.5510317135948475
BRONX,EAST 163 STREET,73.96576755942559,56.03228663798398,0.8650185143018222
BRONX,EAST 174 ST BRIDGE,119.66627455932775,74.58805532089728,0.6962199972449539
BRONX,EAST FORDHAM ROAD,269.0756480346068,207.2404751096453,0.8527238077816435
BRONX,EAST GUN HILL ROAD,135.5362254420683,100.38695142557333,0.8621382975368892
BRONX,EAST TREMONT AVENUE,171.2899834725257,129.90529408512344,0.4733831057558814
BRONX,GRAND CONCOURSE,116.90115088656766,77.77469227173124,0.7582463085572169
BRONX,HUNTS POINT AVENUE,146.6684041366912,115.75220682108124,0.43495406062222275
BRONX,JACKSON AVENUE,35.35288983093321,28.01491193629023,0.4286323684883079
BRONX,JEROME AVENUE,108.895650345787,70.23968296095279,0.6166810055129851
BROOKLYN,1 AVENUE,242.66002756296976,178.8299243407659,0.8010557193387979
BROOKLYN,26 AVENUE,73.11439587212507,53.9280075139121,0.8060353143524921
BROOKLYN,KINGS HIGHWAY,83.45216496617225,55.08642950189382,0.8200684990618079
BROOKLYN,LINDEN BOULEVARD,208.8886161696574,143.38572144154068,0.6733305643260497
BROOKLYN,3 AVENUE,187.71213471580884,130.46643399723803,0.8602741917329307
BROOKLYN,METROPOLITAN AVENUE,124.2571127134688,94.23177528032016,0.6630307831915728
BROOKLYN,MYRTLE AVENUE,68.72561437213426,52.113908840047905,0.6376768187934511
BROOKLYN,NEPTUNE AVENUE,109.85763722274996,78.8617176461727,0.7520802919636971
BROOKLYN,NEW YORK AVENUE,62.915914751445335,47.20679472878922,0.6014165387535559
BROOKLYN,NORTH CONDUIT AVENUE,307.2356927215197,235.79614543914795,0.6313511006261199
BROOKLYN,OCEAN AVENUE,149.93522591403934,106.43877284721641,0.6827701573171693
BROOKLYN,OCEAN PARKWAY,263.5973203322355,196.47928351509572,0.6094682153193614
BROOKLYN,PENNSYLVANIA AVENUE,166.18581161754307,125.74440886375662,0.6550240498382327
BROOKLYN,PROSPECT AVENUE,246.0337425549513,215.64789975922685,0.2759088351157484
BROOKLYN,PULASKI BRIDGE,191.17061498651745,150.07520668179382,0.6641904989293468
BROOKLYN,RALPH AVENUE,68.2445701986445,49.7018457183039,0.9222321531609514
BROOKLYN,REMSEN AVENUE,76.6102435693369,60.338107322579,0.6525099332449749
BROOKLYN,4 AVENUE,219.39465498834636,152.56823130781933,0.5879600665431246
BROOKLYN,SMITH STREET,88.41593421306678,65.32595321555543,0.5847451611733172
BROOKLYN,STATE STREET,101.3368464071176,74.64559090253219,0.6233568417907542
BROOKLYN,SURF AVENUE,207.20369513092848,181.87948354085287,0.04373807632097648
BROOKLYN,SUTTER AVENUE,61.916211866325035,49.361386275291444,0.7036480290303712
BROOKLYN,TOMPKINS AVENUE,125.5894006513086,87.72866983316382,0.7415001678833866
